  20 12.7  9.0 1 13.0
  20 12.7  9.0 1 12.7
  20 12.7  9.0 0 10.0
  20 12.7  9.0 0  9.0
  20 12.7  9.0 0  8.5
  20 12.7  9.0 0  8.0
  20 12.7  9.0 0  6.0
  21 12.0  8.0 1 13.0
  21 12.0  8.0 0  8.5
  21 12.0  8.0 0  8.0
  22 12.0  7.0 1 13.0
  22 12.0  7.0 1 11.0
  22 12.0  7.0 0  7.0
  23 12.0  5.0 1 14.2
  23 12.0  5.0 1 10.5
  23 12.0  5.0 1  9.5
  23 12.0  5.0 0  6.0
  23 12.0  5.0 0  5.5
  23 12.0  5.0 0  5.0
  23 12.0  5.0 0  5.0
  24 12.0  5.5 0  5.5
  25 12.0  4.0 0  6.0
  25 12.0  4.0 0  3.0
  26 12.0  3.0 1 10.5
  26 12.0  3.0 1 10.5
  26 12.0  3.0 1  9.0
  26 12.0  3.0 0  5.0
  26 12.0  3.0 0  3.0
  27 12.0  3.0 1  9.0
  27 12.0  3.0 1  7.0
  27 12.0  3.0 0  3.0
  28 12.0  3.0 1 13.0
  28 12.0  3.0 1  7.0
  28 12.0  3.0 0 10.5
  28 12.0  3.0 0 10.0
  28 12.0  3.0 0  6.5
  28 12.0  3.0 0  3.0
  29 12.5  3.5 0  7.5
  29 12.5  3.5 0  7.2
  29 12.5  3.5 0  6.7
  30 12.0  2.0 0  4.0
  31 12.5  2.0 1 11.0
  31 12.5  2.0 1 10.0
  31 12.5  2.0 1 10.0
  31 12.5  2.0 0  6.0
  31 12.5  2.0 0  5.0
  31 12.5  2.0 0  5.0
  32 12.0  2.0 1 14.0
  32 12.0  2.0 1 12.0
  32 12.0  2.0 1  9.0
  32 12.0  2.0 0  7.5
  32 12.0  2.0 0  3.5
  33 12.0  2.0 1 12.0
  33 12.0  2.0 1 11.5
  33 12.0  2.0 1 11.5
  33 12.0  2.0 1 10.0
  33 12.0  2.0 0  8.0
  34 12.0  1.0 0  5.7
  35 11.0  9.0 1 18.0
  35 11.0  9.0 1 14.0
  35 11.0  9.0 1 13.0
  35 11.0  9.0 1 12.0
  35 11.0  9.0 0  7.0
  36 11.0  7.0 1 13.2
  36 11.0  7.0 1 13.0
  36 11.0  7.0 1  9.0
  36 11.0  7.0 0  7.0
  37 11.0  6.0 1 10.0
  37 11.0  6.0 0  7.0
  37 11.0  6.0 0  7.0
  37 11.0  6.0 0  6.5
  38 11.0  6.0 1 10.0
  38 11.0  6.0 1  9.0
  38 11.0  6.0 1  8.5
  38 11.0  6.0 0  6.0
  38 11.0  6.0 0  4.5
  38 11.0  6.0 0  3.0
  39 11.0  6.0 1 11.0
  39 11.0  6.0 0  7.0
  40 11.0  6.0 1 16.0
  40 11.0  6.0 1 12.0
  40 11.0  6.0 1 11.0
  40 11.0  6.0 1  6.0
  40 11.0  6.0 0  6.0
  41 11.7  5.5 1 10.5
  42 11.0  5.5 1 12.0
  42 11.0  5.5 1 12.0
  42 11.0  5.5 1 11.0
  42 11.0  5.5 1  9.0
  42 11.0  5.5 0  6.0
  42 11.0  5.5 0  5.0
  43 11.5  5.5 1 13.0
  43 11.5  5.5 0  5.2
  44 11.5  5.0 1  8.5
  44 11.5  5.0 1  7.7
  45 11.0  5.0 1  8.0
  45 11.0  5.0 1  8.0
  45 11.0  5.0 0  2.0
  46 11.0  4.0 0  8.0
  46 11.0  4.0 0  8.0
  46 11.0  4.0 0  7.5
  46 11.0  4.0 0  6.5
  46 11.0  4.0 0  6.5
  46 11.0  4.0 0  6.0
  46 11.0  4.0 0  5.5
  46 11.0  4.0 0  5.0
  47 11.7  4.5 1 12.0
  47 11.7  4.5 1 11.0
  47 11.7  4.5 1 10.5
  47 11.7  4.5 0  7.0
  48 11.0  4.0 1  8.0
  48 11.0  4.0 1  8.0
  48 11.0  4.0 1  8.0
  49 11.5  4.5 1 12.0
  49 11.5  4.5 1 11.0
  49 11.5  4.5 1 10.0
  49 11.5  4.5 0  6.0
  49 11.5  4.5 0  4.5
  49 11.5  4.5 0  4.5
  49 11.5  4.5 0  2.0
  50 11.0  4.5 1 13.0
  50 11.0  4.5 0  2.0
  51 11.2  3.0 0  7.5
  51 11.2  3.0 0  4.5
  52 11.0  3.5 1 11.0
  52 11.0  3.5 1  7.0
  52 11.0  3.5 0  6.0
  52 11.0  3.5 0  5.0
  52 11.0  3.5 0  3.5
  53 11.0  3.0 1 11.0
  53 11.0  3.0 1 10.0
  53 11.0  3.0 1 10.0
  53 11.0  3.0 1  4.0
  53 11.0  3.0 0  5.0
  53 11.0  3.0 0  5.0
  53 11.0  3.0 0  4.0
  53 11.0  3.0 0  3.0
  53 11.0  3.0 0  3.0
  54 11.0  3.0 1 11.0
  54 11.0  3.0 1 11.0
  54 11.0  3.0 1 10.0
  54 11.0  3.0 0  3.5
  55 11.0  2.0 1 11.0
  55 11.0  2.0 1 10.0
  55 11.0  2.0 0  4.5
  55 11.0  2.0 0  2.5
  55 11.0  2.0 0  1.5
  56 11.0  2.0 1 12.0
  56 11.0  2.0 1 10.5
  56 11.0  2.0 1 10.5
  56 11.0  2.0 0  4.5
  56 11.0  2.0 0  0.0
  57 11.0  2.5 1 10.0
  57 11.0  2.5 0  4.0
  57 11.0  2.5 0  4.0
  57 11.0  2.5 0  4.0
  57 11.0  2.5 0  2.5
  58 11.0  2.0 1 10.5
  58 11.0  2.0 1 10.0
  58 11.0  2.0 1  9.0
  58 11.0  2.0 1  9.0
  58 11.0  2.0 1  6.0
  58 11.0  2.0 0  4.5
  58 11.0  2.0 0  4.0
  59 11.0  1.0 0  2.0
  60 11.0 -2.0 1 11.5
  60 11.0 -2.0 1  9.0
  61 10.0  9.0 1 11.0
  61 10.0  9.0 1 10.0
  61 10.0  9.0 1  9.0
  61 10.0  9.0 0  9.0
  62 10.0  9.0 1 10.0
  62 10.0  9.0 1  8.7
  62 10.0  9.0 0  8.0
  62 10.0  9.0 0  6.0
  62 10.0  9.0 0  4.0
  62 10.0  9.0 0  2.0
  63 10.0  8.0 1 15.0
  64 10.0  7.0 1 10.0
  64 10.0  7.0 1  9.0
  64 10.0  7.0 0  6.0
  64 10.0  7.0 0  4.0
  64 10.0  7.0 0  0.0
  65 10.0  7.0 0  7.5
  66 10.0  6.5 1 13.0
  66 10.0  6.5 1 12.0
  66 10.0  6.5 1 12.0
  66 10.0  6.5 1  6.5
  66 10.0  6.5 0  9.2
  66 10.0  6.5 0  7.2
  66 10.0  6.5 0  6.5
  66 10.0  6.5 0  6.0
  66 10.0  6.5 0  6.0
  66 10.0  6.5 0  4.2
  66 10.0  6.5 0  3.7
  67 10.5  5.0 1 12.0
  67 10.5  5.0 1 10.2
  67 10.5  5.0 1  9.0
  67 10.5  5.0 1  8.5
  68 10.5  5.0 0  8.0
  68 10.5  5.0 0  5.0
  68 10.5  5.0 0  1.5
  68 10.5  5.0 0  1.0
  68 10.5  5.0 0  1.0
  69 10.0  5.0 1 13.0
  69 10.0  5.0 1 12.0
  69 10.0  5.0 1 10.5
  69 10.0  5.0 1  5.0
  69 10.0  5.0 1  5.0
  69 10.0  5.0 0  4.5
  69 10.0  5.0 0  3.0
  69 10.0  5.0 0  2.0
  70 10.0  5.0 1  7.0
  70 10.0  5.0 1  5.0
  70 10.0  5.0 0  4.5
  70 10.0  5.0 0  2.5
  70 10.0  5.0 0  2.5
  71 10.0  5.0 1 10.0
  71 10.0  5.0 1 10.0
  71 10.0  5.0 0  7.0
  71 10.0  5.0 0  5.0
  71 10.0  5.0 0  5.0
  71 10.0  5.0 0  3.0
  72 10.0  5.0 1 19.0
  72 10.0  5.0 1 15.0
  72 10.0  5.0 1 11.0
  72 10.0  5.0 0  9.0
  72 10.0  5.0 0  7.0
  72 10.0  5.0 0  5.7
  72 10.0  5.0 0  2.0
  73 10.0  5.0 1 13.0
  73 10.0  5.0 1 12.5
  73 10.0  5.0 0  5.0
  74 10.0  5.0 1  9.0
  74 10.0  5.0 1  9.0
  75 10.0  4.7 1 12.0
  75 10.0  4.7 1 10.0
  75 10.0  4.7 1  8.7
  75 10.0  4.7 0  6.5
  75 10.0  4.7 0  5.5
  75 10.0  4.7 0  4.7
  75 10.0  4.7 0  4.5
  76 10.0  4.0 1 10.7
  76 10.0  4.0 1 10.0
  76 10.0  4.0 1  8.0
  76 10.0  4.0 1  7.0
  76 10.0  4.0 1  6.0
  76 10.0  4.0 1  5.0
  76 10.0  4.0 0  7.0
  77 10.0  4.0 1 10.0
  77 10.0  4.0 1  8.0
  77 10.0  4.0 1  6.7
  77 10.0  4.0 0  5.5
  78 10.0  4.2 1 12.0
  78 10.0  4.2 1 10.0
  78 10.0  4.2 0  2.5
  78 10.0  4.2 0  1.2
  78 10.0  4.2 0  0.1
  79 10.5  4.0 1 14.0
  79 10.5  4.0 1  9.5
  79 10.5  4.0 1  9.0
  79 10.5  4.0 1  8.0
  79 10.5  4.0 1  8.0
  79 10.5  4.0 1  8.0
  79 10.5  4.0 0  5.5
  79 10.5  4.0 0  5.0
  80 10.5  4.5 0  0.0
  81 10.0  4.0 1  8.0
  81 10.0  4.0 0  5.0
  81 10.0  4.0 0  4.0
  81 10.0  4.0 0  2.0
  82 10.0  4.0 1 11.0
  82 10.0  4.0 1 10.0
  82 10.0  4.0 1 10.0
  82 10.0  4.0 1 10.0
  82 10.0  4.0 1  9.5
  82 10.0  4.0 1  8.5
  82 10.0  4.0 0  9.0
  82 10.0  4.0 0  5.0
  82 10.0  4.0 0  4.0
  83 10.0  3.7 1 10.0
  83 10.0  3.7 1  7.0
  83 10.0  3.7 1  5.5
  83 10.0  3.7 0  3.7
  83 10.0  3.7 0  3.2
  83 10.0  3.7 0  2.5
  83 10.0  3.7 0  2.2
  83 10.0  3.7 0  1.0
  84 10.5  3.0 1 10.0
  84 10.5  3.0 1  8.5
  84 10.5  3.0 0  5.5
  84 10.5  3.0 0  3.5
  85 10.5  3.0 1 12.5
  85 10.5  3.0 1  9.0
  85 10.5  3.0 1  7.0
  85 10.5  3.0 0  4.5
  85 10.5  3.0 0  4.0
  86 10.0  3.5 1 11.0
  86 10.0  3.5 1  7.5
  86 10.0  3.5 0  7.5
  86 10.0  3.5 0  3.5
  87 10.0  3.0 1  8.0
  87 10.0  3.0 1  7.0
  87 10.0  3.0 0  3.7
  87 10.0  3.0 0  2.0
  88 10.0  3.0 1 10.0
  88 10.0  3.0 1  6.5
  88 10.0  3.0 0  2.0
  88 10.0  3.0 0  1.0
  89 10.5  2.0 1 12.0
  89 10.5  2.0 1 10.0
  89 10.5  2.0 1  9.5
  89 10.5  2.0 1  9.5
  89 10.5  2.0 1  8.0
  89 10.5  2.0 0  5.0
  89 10.5  2.0 0  4.0
  89 10.5  2.0 0  3.0
  90 10.3  2.7 1 10.7
  90 10.3  2.7 1  9.7
  90 10.3  2.7 1  9.2
  90 10.3  2.7 1  5.2
  90 10.3  2.7 0  4.0
  90 10.3  2.7 0  3.5
  90 10.3  2.7 0  3.2
  91 10.5  2.0 1 12.0
  91 10.5  2.0 1 12.0
  91 10.5  2.0 0  0.0
  92 10.0  1.0 1 11.2
  92 10.0  1.0 1  7.0
  93 10.0  0.0 1  7.0
  93 10.0  0.0 1  4.5
  93 10.0  0.0 0  5.0
  93 10.0  0.0 0  3.0
  94 10.0  0.0 0  5.0
  94 10.0  0.0 0  5.0
  95 10.0 -1.5 1 11.5
  95 10.0 -1.5 1  4.5
  95 10.0 -1.5 0  3.0
  96 10.0 -2.0 1 12.0
  96 10.0 -2.0 1  6.0
  96 10.0 -2.0 0  6.0
  96 10.0 -2.0 0  5.0
  96 10.0 -2.0 0  3.0
  97  9.0  8.5 1 15.0
  97  9.0  8.5 1 11.0
  97  9.0  8.5 1 10.0
  97  9.0  8.5 0  6.0
  97  9.0  8.5 0  6.0
  97  9.0  8.5 0  5.5
  97  9.0  8.5 0  5.0
  97  9.0  8.5 0  5.0
  97  9.0  8.5 0  4.0
  97  9.0  8.5 0  4.0
  98  9.0  7.0 0  4.0
  99  9.0  6.0 1 13.0
  99  9.0  6.0 1 12.0
  99  9.0  6.0 1 11.7
  99  9.0  6.0 1 11.5
  99  9.0  6.0 0  5.5
  99  9.0  6.0 0  5.0
  99  9.0  6.0 0  2.7
  99  9.0  6.0 0  2.5
 100  9.0  6.0 1 11.2
 100  9.0  6.0 1 11.0
 100  9.0  6.0 1 10.0
 101  9.0  6.7 1 15.0
 101  9.0  6.7 1 14.0
 101  9.0  6.7 1 12.0
 101  9.0  6.7 1  8.5
 102  9.0  6.0 1 10.0
 102  9.0  6.0 1  8.5
 102  9.0  6.0 1  8.0
 102  9.0  6.0 0  5.0
 102  9.0  6.0 0  3.0
 102  9.0  6.0 0  2.5
 103  9.0  6.5 1 13.0
 103  9.0  6.5 1 11.0
 103  9.0  6.5 1 10.5
 103  9.0  6.5 1 10.5
 103  9.0  6.5 1  7.0
 103  9.0  6.5 1  6.0
 103  9.0  6.5 0  1.0
 104  9.5  6.5 1 10.5
 104  9.5  6.5 1  7.5
 104  9.5  6.5 0  4.5
 104  9.5  6.5 0  4.0
 105  9.0  6.5 1 11.0
 105  9.0  6.5 0  8.5
 105  9.0  6.5 0  7.5
 105  9.0  6.5 0  6.0
 105  9.0  6.5 0  3.0
 105  9.0  6.5 0  3.0
 106  9.5  6.0 1 11.0
 106  9.5  6.0 1 11.0
 106  9.5  6.0 1 10.5
 106  9.5  6.0 1 10.5
 106  9.5  6.0 0  6.5
 106  9.5  6.0 0  5.5
 106  9.5  6.0 0  4.5
 107  9.0  6.0 1 13.0
 107  9.0  6.0 1 12.0
 107  9.0  6.0 1  9.0
 107  9.0  6.0 1  9.0
 107  9.0  6.0 0  6.5
 107  9.0  6.0 0  5.5
 107  9.0  6.0 0  5.5
 107  9.0  6.0 0  5.0
 107  9.0  6.0 0  4.0
 108  9.0  5.0 1 10.0
 108  9.0  5.0 1  8.5
 108  9.0  5.0 1  7.0
 108  9.0  5.0 0  5.0
 108  9.0  5.0 0  4.0
 108  9.0  5.0 0  3.5
 108  9.0  5.0 0  1.0
 109  9.5  4.5 1  9.7
 109  9.5  4.5 1  8.0
 109  9.5  4.5 1  0.0
 109  9.5  4.5 0  5.2
 109  9.5  4.5 0  4.5
 109  9.5  4.5 0  3.7
 109  9.5  4.5 0  0.0
 110  9.2  4.0 1 11.7
 110  9.2  4.0 1  6.5
 110  9.2  4.0 0  5.0
 110  9.2  4.0 0  3.5
 111  9.0  3.5 0  5.5
 112  9.0  3.0 1  9.0
 112  9.0  3.0 0  7.5
 112  9.0  3.0 0  3.5
 113  9.0  3.0 1 12.0
 114  9.0  3.0 1 13.0
 114  9.0  3.0 1 10.0
 114  9.0  3.0 1 10.0
 114  9.0  3.0 1  4.0
 114  9.0  3.0 0  6.0
 114  9.0  3.0 0  2.0
 115  9.0  3.5 1 10.5
 115  9.0  3.5 1  7.0
 115  9.0  3.5 1  6.0
 115  9.0  3.5 0  5.0
 115  9.0  3.5 0  3.0
 115  9.0  3.5 0  2.0
 115  9.0  3.5 0  1.0
 116  9.0  3.5 1 10.5
 116  9.0  3.5 0  3.7
 116  9.0  3.5 0  3.0
 117  9.7  2.0 0  2.5
 118  9.5  2.0 1 13.0
 118  9.5  2.0 1 12.0
 118  9.5  2.0 1  9.0
 119  9.0  2.0 1 13.0
 119  9.0  2.0 1 11.0
 119  9.0  2.0 1 11.0
 119  9.0  2.0 1  9.0
 119  9.0  2.0 0  3.0
 120  9.5  2.0 1 12.0
 120  9.5  2.0 1 10.0
 120  9.5  2.0 1  7.8
 120  9.5  2.0 0  5.2
 120  9.5  2.0 0  4.7
 120  9.5  2.0 0  4.5
 120  9.5  2.0 0  3.5
 120  9.5  2.0 0  3.5
 120  9.5  2.0 0  2.5
 120  9.5  2.0 0  2.0
 120  9.5  2.0 0  1.5
 121  9.0  2.5 1 11.0
 121  9.0  2.5 1 10.0
 121  9.0  2.5 1 10.0
 121  9.0  2.5 1  9.0
 121  9.0  2.5 0  3.5
 121  9.0  2.5 0  2.5
 121  9.0  2.5 0  2.5
 121  9.0  2.5 0  2.0
 122  9.0  2.0 1 12.0
 122  9.0  2.0 1  8.0
 122  9.0  2.0 0  6.0
 122  9.0  2.0 0  6.0
 123  9.5  1.0 1 10.0
 123  9.5  1.0 1  9.5
 123  9.5  1.0 1  9.0
 123  9.5  1.0 0  3.0
 123  9.5  1.0 0  2.0
 124  9.0  1.0 1  8.0
 124  9.0  1.0 1  8.0
 124  9.0  1.0 1  7.5
 124  9.0  1.0 1  4.0
 124  9.0  1.0 1  3.0
 124  9.0  1.0 1  3.0
 124  9.0  1.0 0  3.5
 124  9.0  1.0 0  2.0
 124  9.0  1.0 0  2.0
 125  9.0  0.0 1 10.5
 125  9.0  0.0 0  8.0
 125  9.0  0.0 0  2.5
 126  9.0  0.0 1  9.0
 126  9.0  0.0 1  6.0
 126  9.0  0.0 0  1.7
 126  9.0  0.0 0  0.5
 127  9.0  0.5 1  9.5
 128  8.7 10.5 1 11.0
 128  8.7 10.5 0  1.7
 129  8.5  7.0 1 13.0
 129  8.5  7.0 1 11.0
 129  8.5  7.0 0  7.0
 130  8.5  6.5 1 10.0
 130  8.5  6.5 1  9.0
 130  8.5  6.5 1  9.0
 130  8.5  6.5 1  8.7
 130  8.5  6.5 1  8.5
 130  8.5  6.5 1  8.5
 130  8.5  6.5 1  8.0
 130  8.5  6.5 1  8.0
 130  8.5  6.5 1  8.0
 130  8.5  6.5 1  6.2
 130  8.5  6.5 0  3.2
 131  8.0  5.0 1  7.5
 131  8.0  5.0 1  6.0
 132  8.0  5.5 1  6.0
 132  8.0  5.5 0  4.0
 133  8.0  5.5 1 11.7
 133  8.0  5.5 1 11.5
 133  8.0  5.5 1 10.7
 133  8.0  5.5 1  5.5
 133  8.0  5.5 0  6.5
 133  8.0  5.5 0  5.2
 133  8.0  5.5 0  1.5
 134  8.0  5.0 1 12.0
 134  8.0  5.0 1 12.0
 134  8.0  5.0 0  8.0
 134  8.0  5.0 0  6.0
 135  8.5  5.0 1  9.2
 135  8.5  5.0 1  8.0
 135  8.5  5.0 1  6.0
 135  8.5  5.0 1  6.0
 135  8.5  5.0 0  2.0
 135  8.5  5.0 0  1.5
 135  8.5  5.0 0  1.0
 135  8.5  5.0 0  0.0
 136  8.0  4.0 1 11.0
 136  8.0  4.0 1  8.0
 136  8.0  4.0 1  8.0
 136  8.0  4.0 1  7.0
 136  8.0  4.0 0  5.0
 136  8.0  4.0 0  4.0
 136  8.0  4.0 0  3.0
 136  8.0  4.0 0  3.0
 136  8.0  4.0 0  2.0
 136  8.0  4.0 0  1.0
 137  8.0  4.0 1  6.0
 137  8.0  4.0 1  3.0
 137  8.0  4.0 0  5.5
 137  8.0  4.0 0  2.0
 138  8.0  4.0 1 11.2
 138  8.0  4.0 1 11.2
 138  8.0  4.0 1  9.0
 138  8.0  4.0 1  8.5
 138  8.0  4.0 0  2.5
 139  8.0  4.5 0  2.0
 140  8.0  4.0 1  9.0
 140  8.0  4.0 1  7.0
 140  8.0  4.0 1  6.0
 140  8.0  4.0 0  6.0
 140  8.0  4.0 0  6.0
 140  8.0  4.0 0  5.0
 140  8.0  4.0 0  5.0
 140  8.0  4.0 0  5.0
 140  8.0  4.0 0  4.0
 140  8.0  4.0 0  3.0
 141  8.0  3.0 1 10.5
 141  8.0  3.0 1 10.0
 141  8.0  3.0 1  8.0
 141  8.0  3.0 1  6.0
 141  8.0  3.0 1  6.0
 141  8.0  3.0 0  6.0
 141  8.0  3.0 0  2.0
 141  8.0  3.0 0  1.5
 142  8.5  3.5 1 13.5
 142  8.5  3.5 1 10.0
 142  8.5  3.5 1  9.5
 142  8.5  3.5 0  5.5
 143  8.0  3.0 1  7.0
 144  8.0  3.0 1 10.0
 144  8.0  3.0 1  8.0
 144  8.0  3.0 0  4.5
 144  8.0  3.0 0  4.0
 145  8.0  3.0 1 11.0
 145  8.0  3.0 1  8.0
 145  8.0  3.0 1  6.0
 145  8.0  3.0 1  5.5
 145  8.0  3.0 1  5.0
 145  8.0  3.0 0  3.0
 145  8.0  3.0 0  2.0
 145  8.0  3.0 0  2.0
 146  8.0  3.0 1  7.0
 146  8.0  3.0 1  7.0
 146  8.0  3.0 1  6.0
 146  8.0  3.0 0  4.0
 146  8.0  3.0 0  3.5
 146  8.0  3.0 0  1.0
 147  8.5  3.5 1  8.2
 148  8.0  3.0 1 10.0
 149  8.2  3.5 1 10.0
 149  8.2  3.5 1  9.0
 149  8.2  3.5 1  7.0
 149  8.2  3.5 1  5.5
 149  8.2  3.5 0  4.5
 150  8.0  2.5 1  8.5
 151  8.7  2.0 1  7.7
 151  8.7  2.0 0  1.7
 152  8.0  2.5 1  6.5
 153  8.0  1.0 1  8.5
 153  8.0  1.0 1  8.0
 153  8.0  1.0 1  4.0
 153  8.0  1.0 0  3.5
 153  8.0  1.0 0  3.0
 154  8.0  0.2 1  6.7
 155  8.0  0.0 1  4.0
 155  8.0  0.0 0  1.0
 155  8.0  0.0 0  1.0
 155  8.0  0.0 0  0.0
 155  8.0  0.0 0  0.0
 155  8.0  0.0 0  0.0
 155  8.0  0.0 0 -4.0
 156  8.0  0.0 1  7.5
 156  8.0  0.0 1  7.0
 156  8.0  0.0 1  6.5
 156  8.0  0.0 0  0.0
 157  8.5 -1.0 1  9.0
 158  8.0 -1.0 1  8.0
 158  8.0 -1.0 1  5.0
 158  8.0 -1.0 1  4.7
 158  8.0 -1.0 1  4.0
 158  8.0 -1.0 1  4.0
 158  8.0 -1.0 1  3.0
 158  8.0 -1.0 0  5.0
 158  8.0 -1.0 0  5.0
 158  8.0 -1.0 0  2.0
 158  8.0 -1.0 0  1.0
 159  7.0  6.2 1 12.7
 159  7.0  6.2 1 12.7
 159  7.0  6.2 1 11.5
 159  7.0  6.2 0  5.5
 159  7.0  6.2 0  3.5
 160  7.0  6.5 1 11.0
 161  7.0  6.0 1 13.0
 161  7.0  6.0 1 11.0
 161  7.0  6.0 1 10.5
 161  7.0  6.0 1 10.0
 161  7.0  6.0 1  9.0
 161  7.0  6.0 0  8.0
 161  7.0  6.0 0  5.5
 161  7.0  6.0 0  2.0
 162  7.0  5.0 1  9.7
 162  7.0  5.0 1  7.5
 162  7.0  5.0 0  5.5
 162  7.0  5.0 0  5.0
 162  7.0  5.0 0  4.5
 162  7.0  5.0 0  3.5
 163  7.0  5.5 1 10.0
 163  7.0  5.5 1  9.0
 163  7.0  5.5 0  5.5
 163  7.0  5.5 0  5.5
 163  7.0  5.5 0  3.0
 164  7.0  5.5 1 10.0
 164  7.0  5.5 1  7.7
 164  7.0  5.5 0  3.0
 164  7.0  5.5 0  0.0
 165  7.0  5.0 1  5.0
 165  7.0  5.0 0  2.0
 165  7.0  5.0 0  2.0
 166  7.5  5.0 1 11.0
 166  7.5  5.0 1  9.0
 166  7.5  5.0 0  4.0
 166  7.5  5.0 0  4.0
 166  7.5  5.0 0  3.0
 166  7.5  5.0 0  3.0
 166  7.5  5.0 0  3.0
 166  7.5  5.0 0  3.0
 166  7.5  5.0 0  3.0
 166  7.5  5.0 0  2.5
 166  7.5  5.0 0  2.0
 167  7.0  4.0 1 11.5
 167  7.0  4.0 1 10.0
 167  7.0  4.0 1  7.0
 167  7.0  4.0 1  7.0
 168  7.0  3.5 1 11.0
 168  7.0  3.5 1 10.2
 168  7.0  3.5 1  9.2
 168  7.0  3.5 1  8.5
 168  7.0  3.5 1  8.0
 168  7.0  3.5 1  7.0
 168  7.0  3.5 1  5.5
 168  7.0  3.5 0  3.5
 169  7.0  3.0 1  9.0
 169  7.0  3.0 1  8.0
 169  7.0  3.0 0  3.0
 170  7.5  2.0 1 10.0
 170  7.5  2.0 1  9.5
 170  7.5  2.0 1  9.0
 170  7.5  2.0 1  8.5
 170  7.5  2.0 0  6.0
 171  7.0  1.0 1  7.0
 172  6.0  7.0 1 10.5
 172  6.0  7.0 1 10.5
 172  6.0  7.0 1  7.0
 172  6.0  7.0 1  6.0
 172  6.0  7.0 1  6.0
 172  6.0  7.0 0  2.0
 172  6.0  7.0 0  2.0
 172  6.0  7.0 0  1.5
 173  6.0  7.0 1 12.0
 173  6.0  7.0 1  5.0
 173  6.0  7.0 1  5.0
 173  6.0  7.0 0  7.0
 173  6.0  7.0 0  4.0
 173  6.0  7.0 0  4.0
 173  6.0  7.0 0  2.0
 173  6.0  7.0 0  0.0
 173  6.0  7.0 0  0.0
 174  6.0  6.0 1  6.0
 174  6.0  6.0 1  5.0
 174  6.0  6.0 0  7.0
 174  6.0  6.0 0  6.5
 174  6.0  6.0 0  5.5
 175  6.0  6.0 1 12.0
 175  6.0  6.0 1  8.0
 175  6.0  6.0 0  6.0
 175  6.0  6.0 0  5.0
 175  6.0  6.0 0  2.0
 175  6.0  6.0 0  1.0
 176  6.5  5.0 1  8.7
 176  6.5  5.0 1  8.5
 176  6.5  5.0 1  6.5
 176  6.5  5.0 1  4.5
 176  6.5  5.0 0  2.5
 176  6.5  5.0 0  0.5
 176  6.5  5.0 0  0.5
 176  6.5  5.0 0 -2.5
 177  6.0  5.5 1 12.0
 177  6.0  5.5 1 11.0
 177  6.0  5.5 1  7.0
 177  6.0  5.5 0  6.0
 177  6.0  5.5 0  5.0
 178  6.0  3.0 1 10.0
 179  6.0  3.5 0  4.5
 179  6.0  3.5 0  2.0
 180  6.5  3.0 1  7.2
 180  6.5  3.0 1  7.0
 180  6.5  3.0 1  5.0
 180  6.5  3.0 0  5.0
